SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2012296N14283,2012,78,,CS,SANDY,2012-10-24 00:00:00,TS,14.7,-77.3,55,990,hurdat_atl,main,335,290,O_____________,hurdat_atl,AL182012,14.7000,-77.3000, ,TS,55,990,0,100,150,40,40, ,70, , , , , , ,1007,300,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,90,90, ,50,8,17
2012296N14283,2012,78,,CS,SANDY,2012-10-24 03:00:00,TS,15.1275,-77.1924, , , ,main,290,235,P_____________, ,AL182012,15.1275,-77.1924, ,TS,57,988,0,100,150,45,45, ,70, , , , , , ,1007,300,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,135,135, , ,9,12
2012296N14283,2012,78,,CS,SANDY,2012-10-24 06:00:00,TS,15.6,-77.1,60,987,hurdat_atl,main,235,180,O_____________,hurdat_atl,AL182012,15.6000,-77.1000, ,TS,60,987,0,100,150,50,50,50,70,20,20, , , , ,1007,300,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,180,180, , ,10,11
2012296N14283,2012,78,,CS,SANDY,2012-10-24 09:00:00,TS,16.085,-76.9999, , , ,main,180,127,P_____________, ,AL182012,16.0850,-76.9999, ,TS,62,984,0,110,155,60,60,50,65,30,25, , , , ,1006,292,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,180, , ,10,11
2012296N14283,2012,78,,CS,SANDY,2012-10-24 12:00:00,TS,16.6,-76.9,65,981,hurdat_atl,main,127,74,O_____________,hurdat_atl,AL182012,16.6000,-76.9000, ,HU,65,981,1,120,160,70,70,50,60,40,30,20,20, , ,1006,285,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,180,180,45,100,11,8
2012296N14283,2012,78,,CS,SANDY,2012-10-24 15:00:00,TS,17.1304,-76.8537, , , ,main,74,22,P_____________, ,AL182012,17.1304,-76.8537, ,HU,70,976,1,135,170,70,70,50,60,40,35,22,25, , ,1005,287,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,210, ,95,11,10
2012296N14283,2012,78,,CS,SANDY,2012-10-24 18:00:00,TS,17.7,-76.7,75,972,hurdat_atl,main,22,0,O_____________,hurdat_atl,AL182012,17.7000,-76.7000, ,HU,75,972,1,150,180,70,70,50,60,40,40,25,30,20,25,1005,290,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,180,240, ,90,12,17
2012296N14283,2012,78,,CS,SANDY,2012-10-24 19:00:00,TS,17.9,-76.6,75,971,hurdat_atl,main,0,0,V_____________,hurdat_atl,AL182012,17.9000,-76.6000,L,HU,75,971,1,150,180,70,70,50,60,40,40,25,30,20,25,1005,291,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,240, ,90,13,19
2012296N14283,2012,78,,CS,SANDY,2012-10-24 21:00:00,TS,18.2992,-76.4855, , , ,main,11,11,P_____________, ,AL182012,18.2992,-76.4855, ,HU,78,968,1,161,203,70,70,50,60,40,40,26,30,21,25,1005,295,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,240, ,90,12,11
2012296N14283,2012,78,,CS,SANDY,2012-10-25 00:00:00,TS,18.9,-76.4,85,964,hurdat_atl,main,76,55,O_____________,hurdat_atl,AL182012,18.9000,-76.4000, ,HU,85,964,2,180,240,70,70,50,60,40,40,30,30,25,25,1005,300,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,180,240, ,90,13,15
2012296N14283,2012,78,,CS,SANDY,2012-10-25 03:00:00,TS,19.5339,-76.1292, , , ,main,55,0,P_____________, ,AL182012,19.5339,-76.1292, ,HU,93,958,2,213,240,70,97,50,60,40,40,30,30,25,25,1005,300,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,150,270, ,105,13,19
2012296N14283,2012,78,,CS,SANDY,2012-10-25 05:25:00,TS,20.0,-76.0,100,954,hurdat_atl,main,0,0,V_____________,hurdat_atl,AL182012,20.0000,-76.0000,L,HU,100,954,3,240,240,70,120,50,60,40,40,30,30,25,25,1005,300,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,125,294, ,117,12,12
2012296N14283,2012,78,,,SANDY,2012-10-25 06:00:00,TS,20.1,-76.0,100,954,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL182012,20.1000,-76.0000, ,HU,100,954,3,240,240,70,120,50,60,40,40,25,20,20,20,1005,300,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115, , , , ,12,120,300,120,120,16,17
2012296N14283,2012,78,,,SANDY,2012-10-25 09:00:00,TS,20.9,-75.7,95,960,hurdat_atl,main,0,0,V_____________,hurdat_atl,AL182012,20.9000,-75.7000,T,HU,95,960,2,240,240,70,180,50,60,40,40,25,20,20,20,1005,310,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,150,330,120,150,17,16
2012296N14283,2012,78,,,SANDY,2012-10-25 12:00:00,TS,21.7,-75.5,95,966,hurdat_atl,main,78,78,O_____________,hurdat_atl,AL182012,21.7000,-75.5000, ,HU,95,966,2,240,240,70,240,60,60,40,50,30,30,20,20,1005,320,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,180,360,120,180,17,12
2012296N14283,2012,78,,,SANDY,2012-10-25 15:00:00,TS,22.5067,-75.3256, , , ,main,170,170,P_____________, ,AL182012,22.5067,-75.3256, ,HU,92,964,2,255,255,95,255,60,60,40,50,30,30,20,20,1005,335,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,315, ,180,16,7
2012296N14283,2012,78,,,SANDY,2012-10-25 18:00:00,TS,23.3,-75.3,90,963,hurdat_atl,main,252,227,O_____________,hurdat_atl,AL182012,23.3000,-75.3000, ,HU,90,963,2,270,270,120,270,60,60,40,50,30,30,20,20,1005,350,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,360,270, ,180,16,353
2012296N14283,2012,78,,,SANDY,2012-10-25 21:00:00,TS,24.1026,-75.5464, , , ,main,227,183,P_____________, ,AL182012,24.1026,-75.5464, ,HU,82,964,1,285,285,140,270,65,60,40,55,30,30,20,25,1006,362,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,390,285, ,180,16,340
2012296N14283,2012,78,,,SANDY,2012-10-26 00:00:00,TS,24.8,-75.9,75,965,hurdat_atl,main,184,174,O_____________,hurdat_atl,AL182012,24.8000,-75.9000, ,HU,75,965,1,300,300,160,270,70,60,40,60,30,30,20,30,1007,375,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,420,300,60,180,13,335
2012296N14283,2012,78,,,SANDY,2012-10-26 03:00:00,TS,25.3099,-76.158, , , ,main,174,169,P_____________, ,AL182012,25.3099,-76.1580, ,HU,72,966,1,300,300,160,255,80,65,45,65,30,25, ,45,1006,377,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,420,330,90,240,10,333
2012296N14283,2012,78,,,SANDY,2012-10-26 06:00:00,TS,25.7,-76.4,70,968,hurdat_atl,main,174,166,O_____________,hurdat_atl,AL182012,25.7000,-76.4000, ,HU,70,968,1,300,300,160,240,90,70,50,70,30,20, ,60,1006,380,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,420,360,120,300,9,329
2012296N14283,2012,78,,,SANDY,2012-10-26 09:00:00,TS,26.0725,-76.6651, , , ,main,171,171,P_____________, ,AL182012,26.0725,-76.6651, ,HU,67,969,1,330,270,165,240,90,75,70,95, , , ,75,1007,400,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,420,360,150,315,8,327
2012296N14283,2012,78,,,SANDY,2012-10-26 12:00:00,TS,26.4,-76.9,65,970,hurdat_atl,main,182,182,O_____________,hurdat_atl,AL182012,26.4000,-76.9000, ,HU,65,970,1,360,240,170,240,90,80,90,120, , , ,90,1008,420,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,420,360,180,330,8,329
2012296N14283,2012,78,,,SANDY,2012-10-26 15:00:00,TS,26.715,-77.095, , , ,main,200,200,P_____________, ,AL182012,26.7150,-77.0950, ,HU,65,970,1,380,225,170,240,75,75,90,130, , , ,90,1008,420,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,450,440,225,330,7,336
2012296N14283,2012,78,,,SANDY,2012-10-26 18:00:00,TS,27.0,-77.2,65,971,hurdat_atl,main,226,226,O_____________,hurdat_atl,AL182012,27.0000,-77.2000, ,HU,65,971,1,400,210,170,240,60,70,90,140, , , ,90,1008,420,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,480,520,270,330,5,351
2012296N14283,2012,78,,,SANDY,2012-10-26 21:00:00,TS,27.25,-77.1876, , , ,main,247,247,P_____________, ,AL182012,27.2500,-77.1876, ,HU,62,970,0,425,210,175,255, , ,105,150, , , , ,1008,435,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,480,530,255,330,5,10
2012296N14283,2012,78,,,SANDY,2012-10-27 00:00:00,TS,27.5,-77.1,60,969,hurdat_atl,main,282,282,O_____________,hurdat_atl,AL182012,27.5000,-77.1000, ,TS,60,969,0,450,210,180,270, , ,120,160, , , , ,1008,450,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,480,540,240,330,6,16
2012296N14283,2012,78,,,SANDY,2012-10-27 03:00:00,TS,27.785,-77.0224, , , ,main,316,316,P_____________, ,AL182012,27.7850,-77.0224, ,TS,60,968,0,450,235,180,275, , ,120,160, , , , ,1008,455,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,495,570,270,330,6,16
2012296N14283,2012,78,,,SANDY,2012-10-27 06:00:00,TS,28.1,-76.9,60,968,hurdat_atl,main,338,338,O_____________,hurdat_atl,AL182012,28.1000,-76.9000, ,TS,60,968,0,450,260,180,280, , ,120,160, , , , ,1008,460,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,510,600,300,330,7,20
2012296N14283,2012,78,,,SANDY,2012-10-27 09:00:00,TS,28.4273,-76.752, , , ,main,359,359,P_____________, ,AL182012,28.4273,-76.7520, ,TS,65,962,1,450,280,195,280, , ,140,180, , ,60,60,1008,460,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,510,600,300,330,8,27
2012296N14283,2012,78,,,SANDY,2012-10-27 12:00:00,TS,28.8,-76.5,70,956,hurdat_atl,main,391,391,O_____________,hurdat_atl,AL182012,28.8000,-76.5000, ,HU,70,956,1,450,300,210,280,30,120,160,200, , ,120,120,1008,460,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,510,600,300,330,10,36
2012296N14283,2012,78,,,SANDY,2012-10-27 15:00:00,TS,29.2427,-76.0878, , , ,main,435,435,P_____________, ,AL182012,29.2427,-76.0878, ,HU,70,958,1,450,300,225,280,30,135,170,200, , ,135,150,1007,470,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,542,600,285,330,12,41
2012296N14283,2012,78,,,SANDY,2012-10-27 18:00:00,TS,29.7,-75.6,70,960,hurdat_atl,main,493,493,O_____________,hurdat_atl,AL182012,29.7000,-75.6000, ,HU,70,960,1,450,300,240,280,30,150,180,200, , ,150,180,1006,480,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,575,600,270,330,12,44
2012296N14283,2012,78,,,SANDY,2012-10-27 21:00:00,TS,30.1074,-75.1421, , , ,main,504,489,P_____________, ,AL182012,30.1074,-75.1421, ,HU,67,960,1,465,300,270,280,30,165,180,205, , ,150,180,1006,480,82, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,587,615,315,330,11,44
2012296N14283,2012,78,,,SANDY,2012-10-28 00:00:00,TS,30.5,-74.7,65,960,hurdat_atl,main,489,470,O_____________,hurdat_atl,AL182012,30.5000,-74.7000, ,HU,65,960,1,480,300,300,280,30,180,180,210, , ,150,180,1006,480,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,600,630,360,330,11,42
2012296N14283,2012,78,,,SANDY,2012-10-28 03:00:00,TS,30.9072,-74.2996, , , ,main,470,449,P_____________, ,AL182012,30.9072,-74.2996, ,HU,65,959,1,465,300,300,275, ,180,180,210, , ,150,180,1006,480,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,600,630,375,315,11,41
2012296N14283,2012,78,,,SANDY,2012-10-28 06:00:00,TS,31.3,-73.9,65,959,hurdat_atl,main,449,438,O_____________,hurdat_atl,AL182012,31.3000,-73.9000, ,HU,65,959,1,450,300,300,270, ,180,180,210, , ,150,180,1006,480,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,600,630,390,300,10,44
2012296N14283,2012,78,,,SANDY,2012-10-28 09:00:00,TS,31.6498,-73.4644, , , ,main,444,435,P_____________, ,AL182012,31.6498,-73.4644, ,HU,65,956,1,450,300,300,270, ,165,190,210, , ,150,180,1006,480,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,540,615,405,285,10,48
2012296N14283,2012,78,,,SANDY,2012-10-28 12:00:00,TS,32.0,-73.0,65,954,hurdat_atl,main,442,441,O_____________,hurdat_atl,AL182012,32.0000,-73.0000, ,HU,65,954,1,450,300,300,270, ,150,200,210, , ,150,180,1006,480,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,480,600,420,270,11,48
2012296N14283,2012,78,,,SANDY,2012-10-28 15:00:00,TS,32.3699,-72.5069, , , ,main,448,448,P_____________, ,AL182012,32.3699,-72.5069, ,HU,65,953,1,450,300,325,270, ,150,200,210, , ,150,180,1006,490,110, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,480,630,440,270,12,47
2012296N14283,2012,78,,,SANDY,2012-10-28 18:00:00,TS,32.8,-72.0,65,952,hurdat_atl,main,460,459,O_____________,hurdat_atl,AL182012,32.8000,-72.0000, ,HU,65,952,1,450,300,350,270, ,150,200,210, , ,150,180,1006,500,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,480,660,460,270,13,43
2012296N14283,2012,78,,,SANDY,2012-10-28 21:00:00,TS,33.3052,-71.4627, , , ,main,459,456,P_____________, ,AL182012,33.3052,-71.4627, ,HU,67,951,1,450,300,375,270, ,150,200,205, , ,150, ,1005,500,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,480,660,560,375,14,37
2012296N14283,2012,78,,,SANDY,2012-10-29 00:00:00,TS,33.9,-71.0,70,950,hurdat_atl,main,461,455,O_____________,hurdat_atl,AL182012,33.9000,-71.0000, ,HU,70,950,1,450,300,400,270,150,150,200,200, , ,150, ,1004,500,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,480,660,660,480,14,29
2012296N14283,2012,78,,,SANDY,2012-10-29 03:00:00,TS,34.5623,-70.6385, , , ,main,463,454,P_____________, ,AL182012,34.5623,-70.6385, ,HU,75,948,1,435,330,425,270,150,150,200,190, , ,150, ,1004,500,110, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,480,660,660,480,15,16
2012296N14283,2012,78,,,SANDY,2012-10-29 06:00:00,TS,35.3,-70.5,80,947,hurdat_atl,main,454,449,O_____________,hurdat_atl,AL182012,35.3000,-70.5000, ,HU,80,947,1,420,360,450,270,150,150,200,180, , ,150, ,1004,500,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,480,660,660,480,15,2
2012296N14283,2012,78,,,SANDY,2012-10-29 09:00:00,TS,36.0983,-70.5494, , , ,main,450,392,P_____________, ,AL182012,36.0983,-70.5494, ,HU,82,946,1,420,390,425,270,175,150,200,180, , ,135, ,1004,500,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,480,690,660,480,17,346
2012296N14283,2012,78,,,SANDY,2012-10-29 12:00:00,TS,36.9,-71.0,85,945,hurdat_atl,main,392,282,O_____________,hurdat_atl,AL182012,36.9000,-71.0000, ,HU,85,945,2,420,420,400,270,200,150,200,180, ,70,120, ,1004,500,110, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,480,720,660,480,20,323
2012296N14283,2012,78,,,SANDY,2012-10-29 15:00:00,TS,37.6572,-72.0419, , , ,main,278,164,P_____________, ,AL182012,37.6572,-72.0419, ,HU,82,942,1,420,420,400,345,210,150,200,165, ,75,120, ,1004,500,110, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,309
